photo_id,title,description,tags,faves
46711928555,"Concorde 202, G-BBDG","'Delta Golf' as she was known was the first Concorde to carry 100 passengers at Mach 2. However she was a test aircraft and did not enter airline service.

She was used in the early development of Concorde for testing and certification. Delta Golf had a flying life of seven years, from the 13th February 1974 to the 24th December 1981 and made 374 supersonic flights

She is now on display at the historic Brooklands Museum in south-west London and guided tours of the interior can be made. She is painted in the British Airways colours of the period she flew.","concorde, gbbdg, airliner, brooklands, fin, britishairways, airplane, supersonic",15.0
47530564122,Malaysia Airlines 9M-MNC plb20.1-9831,"Airbus A380-841, LHR 10.6.2014.","5d, 9mmnc, a380, lhr, malaysiaairlines",52.0
46852330494,Malaysia Airlines 9M-MNC plb22-9471,"Airbus A380-841, LHR 08.06.2014","5d, 9mmnc, a380, airbus, lhr, londonheathrow, malaysiaairlines, aircraft, airplane, aviation, planespotter, planespotting",47.0
33657099658,315818.,"Deep inside the concrete jungle that is Liverpool Street station,315818 waits its next journey - 9.4.14.","315818, class315, emu, unit, railway, transport, liverpoolstreet, terminus",6.0
46604510284,Thames cable car.  Nikon D3100. DSC_0210,"The Emirates Air Line (also known as the Thames cable car) which is a cable car link across the River Thames, from the Excel Centre to the Millenium Dome, taken with  a Nikon D3100 Camera with an AF-S DX NIKKOR 18-55mm f/3.5-5.6G VR Lens, on the 04/03/2014  at 14:38:14hRS","nikond3100, d3100, afsdxnikkor1855mmf3556gvrlens, 52mmuvfilter, iamnikon, outdoor, waterfront, theexcelcentre, themilleniumdome, thedome, emiratesairline, thethamescablecar, sky, river, theriverthames, northgreenwichpier, blackwallpoint, the02, peninsulasquare, northgreenwich, greenwich, london, se100dx, royalvictoriadock, 1westerngateway, royaldocks, e161xl, england, gb, uk",134.0
32379360587,The Dome (O2 arena). Nikon D3100. DSC_0221.,"A view of the Dome on the Greenwich Peninsula, looking across Blackwall Point taken from the Emirates Air Line (also known as the Thames cable car) which is a cable car link across the River Thames, from the Excel Centre to the Millenium Dome, using a Nikon D3100 Camera with an    AF-S DX NIKKOR 18-55mm f/3.5-5.6G VR Lens                                                  Taken on the 04/03/2014  at 14:11:11hRS","afsdxnikkor1855mmf3556gvrlens, 52mmuvfilter, iamnikon, outdoor, aerialview, waterfront, 02arena, canarywarf, hsb, barclays, londonskyline, theexcelcentre, themilleniumdome, thedome, emiratesairline, thethamescablecar, river, theriverthames, thamesclippers, northgreenwichpier, blackwallpoint, theo2, peninsulasquare, northgreenwich, greenwich, london, gb, uk, se100dx, nikond3100, d3100",24.0
33381140098,"Tulip Staircase /Queens House, Grenwich, London, UK","An image I took in 2014 of the wonderful Tulip Staircase, located in the Queens House, Royal Naval Museum, Greenwich.

1/50th Second / F5.6 / 100iso / Sigma 10-20mm Lens @ 12mm

website : <a href=""""https://andrewhowe.format.com"""" rel=""""noreferrer nofollow"""">andrewhowe.format.com</a>
instagram : <a href=""""http://www.instagram.com/andyhowe100/"""" rel=""""noreferrer nofollow"""">www.instagram.com/andyhowe100/</a>
","london, tulipstaircase, queenshousegreenwich, greenwich, mono, blackandwhite, monochrome",94.0
47163321091,The Paternoster Column in London  -  (Selected by SHUTTERSTOCK),".
.


I was originally enrolled as a SHUTTERSTOCK contributor on January 28th 2019. Shutterstock is an American stock photography company with headquarters in New York City, founded in 2003 by Photographer Jon Oringer. With a library in excess of 200 million royalty free stock photographs, I am delighted, and most grateful to have been accepted into the fold.

Having been passionate about photography since the age of seven years old, with a box brownie and black and white 120 roll film, these days I take a far more leisurely approach to my photographic exploits, a Nikon D850 FX Pro body as my trusted companion, I travel light with less constraints and more emphasis on the pure capture of the beauty that I see, more akin to my original persuits and goals some five decades previously when starting out. I would like to say a huge and heartfelt 'THANK YOU' to GETTY IMAGES, SHUTTERSTOCK, and the 28.300+ Million visitors to my FLICKR site. 


***** Selected for sale in the SHUTTERSTOCK COMMERCIAL COLLECTION Image ID:1309719724 on February 14th 2019.


This photograph became my 145th frame to be selected for sale on SHUTTERSTOCK, and I am very grateful to them for this wonderful opportunity.


.
.


Photograph taken at an altitude of Nineteen metres, at 09:40am on Thursday 24th April 2014 off Paternoster Square, beside St Paul's Cathedral of The Paternoster Column, in Central London, England.


Designed by Whitfield Partners in 2003, and constructed of Portland stone, Cornish granite and gilded copper,   the Paternoster Column stands Twenty three metres  tall and is part of a ventilation system for the traffic gyratory and the car park beneath. The column itself is a recreation of those designed by Inigo Jones for the west portico of the old St Paul's.


Running through the central service hole of the column are a lightening conductor and fibre optic cables for night-lighting of the urn, which was designed to provide a visual reference to a fire beacon, and thus fulfil the columns purpose as a marker.The urn also reflects the finials on the west towers of todays St Paul's and commemorates the fact that the site has been destroyed twice by fire - the Great Fire of 1666 and the Blitz of WWII.

.
.

Nikon D800 66mm 1/6400s f/2.8 iso200 RAW (14Bit)Handheld  


Nikkor AF-S 24-70mm f/2.8G ED IF. Jessops 77mm UV filter. Nikon MB-D12 battery grip. Two Nikon EN-EL15 batteries. Digi Chip Speed Pro 64GB Class 10 SDXC. Nikon DK-17a magnifying eyepiece. Hoodman HGEC soft eyepiece cup. Nikon GP-1 GPS unit. 


.
.


LATITUDE: N 51d 30m 52.30s
LONGITUDE: W 0d 5m 57.98s
ALTITUDE: 19.0m


RAW (TIFF) FILE: 103.00MB
PROCESSED FILE: 10.63MB


.
.


Processing power: 
HP Pavillion Desktop with AMD A10-5700 APU processor. HD graphics. 2TB with 8GB RAM. 64-bit Windows 8.1. Verbatim USB 2.0 1TB desktop hard drive. Nikon VIEWNX2 Version 2.90 64bit. Adobe photoshop Elements 8 Version 8.0 64bit

","nikon, d800, nikond800, nikon70200mm, nikkor70200mmf28, nikongp1, gps, paulwilliams, despitestraightlines, flickr, raw, london, city, centrallondon, uk, england, day, capital, londontown, tourism, tourist, gold, history, heritage, oldengland, street, clear, icon, iconic, architecture, ilobsterit, paternostersquare, paternostercolumn, thepaternostercolumn, whitfieldpartners",1.0
32056251347,"Powering through Stratford, Greater Anglias 90002 hauls the 13.30 Norwich to Liverpool Street Service, with a rake of mixed liveried stock. 30 06 2014",The same loco can be seen in GAs new 'off white' livery in the previous picture.,"greateranglia, greateastern, ger, geml, greateasternmainline, class90, stratford, station, track, engine, loco, locomotive, electric, ohcl",53.0
33106960328,"Paul's cross statue and St Paul's Cathedral, London  -  (Selected by SHUTTERSTOCK)",".
.


I was originally enrolled as a SHUTTERSTOCK contributor on January 28th 2019. Shutterstock is an American stock photography company with headquarters in New York City, founded in 2003 by Photographer Jon Oringer. With a library in excess of 200 milliuon royalty free stock photographs, I am delighted, and most grateful to have been accepted into the fold.

Having been passionate about photography since the age of seven years old, with a box brownie and black and white 120 roll film, these days I take a far more leisurely approach to my photographic exploits, a Nikon D850 FX Pro body as my trusted companion, I travel light with less constraints and more emphasis on the pure capture of the beauty that I see, more akin to my original persuits and goals some five decades previously when starting out. I would like to say a huge and heartfelt 'THANK YOU' to GETTY IMAGES, SHUTTERSTOCK, and the 27.312+ Million visitors to my FLICKR site. 


***** Selected for sale in the SHUTTERSTOCK COMMERCIAL COLLECTION Image ID:1301101810 on February 1st 2019.


This photograph became my 16th frame to be selected for sale on SHUTTERSTOCK, and I am very grateful to them for this wonderful opportunity.


.
.


Photograph taken at an altitude of Fifty six metres, at 09:28am on Thursday 24th April 2014 off Cheapside and St Paul's Churchyard, beneath the gilded Paul's Cross Memorial Statue in the grounds of St Paul's Cathedral.  


The Cathedral was designed by architects Sir Christopher Wren and Lorenzo Gafa, with construction commencing in 1675 and the official opening in 1708. It stands One hundred and eleven metres tall and is a Church of England cathedral, the seat of the Bishop of London and Mother Church of the Diocese of London, It sits at the top of Ludgate Hill, the highest point in the City of London and was the tallest building in London from 1710 to 1962


The first mention of a Christian building on this site was in 604, when a monastery was built here and dedicated to St. Paul. The current building was built after the Great Fire of London in 1666 destroyed the old cathedral


Paul’s Cross was an open-air pulpit that from the earliest times was traditionally seen as the place for the discussion of public news and orders. In 1259, it was here that King Henry III called for a general assembly to be made where certain Londoners were gathered at the Cross to swear their allegiance to Henry


.
.


Nikon D800 66mm 1/500s f/11.0 iso200 RAW (14Bit)Handheld  


Nikkor AF-S 24-70mm f/2.8G ED IF. Jessops 77mm UV filter. Nikon MB-D12 battery grip. Two Nikon EN-EL15 batteries. Digi Chip Speed Pro 64GB Class 10 SDXC. Nikon DK-17a magnifying eyepiece. Hoodman HGEC soft eyepiece cup. Nikon GP-1 GPS unit. 


.

.


LATITUDE: N 51d 30m 51.57s
LONGITUDE: W 0d 5m 50.56s
ALTITUDE: 55.0m


RAW (TIFF) FILE: 103.00MB
PROCESSED FILE: 22.16MB


.
.


Processing power: 
HP Pavillion Desktop with AMD A10-5700 APU processor. HD graphics. 2TB with 8GB RAM. 64-bit Windows 8.1. Verbatim USB 2.0 1TB desktop hard drive. Nikon VIEWNX2 Version 2.90 64bit. Adobe photoshop Elements 8 Version 8.0 64bit
","getty, gettyimages, gettyimagesesp, despitestraightlinesatgettyimages, paulwilliams, paulwilliamsatgettyimages, despitestraightlinesshutterstock, shutterstock, paulscrosss, stpauls, stpaulscathedral, london, city, england, architecture, monument, statue, christopherwren, cathedral, stpaulscathedrallondon",5.0
31928067407,The Ice Café,"Skating at Alexandra Palace Ice Rink, London","blackandwhite, neroebianco, noiretblanc, blancoynegro, enjoyment, skating, theicecafé, skatingrink, alexandrapalace, london, monochrome, ice, action",72.0
45939170405,Under a millenium,PacoCT_20140131_1311__1310061,"bridge, construccion, construction, infraestructura, infrastructure, london, londres, millenniumbridge, nonbuildingstructure, obracivil, puente, puentedelmilenio, rio, river, tamesis, thames, agua, water, england, unitedkingdom, gbr, outdoors, cover, landmark, pacoct, 2019",10.0
31567411477,Metropolitan Railway Station,"This is the Gloucester Road Underground station in London. It became a main line railway station in the early 20th century and a new adjacent station was built for the Underground. Then the main line railway went away and the Underground was moved back to this original building. 3-exposure HDR composite assembled with Photomatix Pro and Photoshop

Reference number 7de01434-36p4a","england, hdr, london, uk, transit, gloucesterroad, underground, tube, railway",0.0
44525520740,King's Arms - Stepney Causeway,Another closed pub that is an apartment block. Seen in April 2014.,"pub, brewing, london, stepney, manns, manncrossmanpaulin, e1, ale",0.0
45518706454,London skyline from Waterloo Bridge,"London skyline captured from Waterloo Bridge on a misty night.

---&gt; <a href=""""http://arpadlukacs.com/"""" rel=""""noreferrer nofollow"""">arpadlukacs.com</a> ---&gt;  <a href=""""http://twitter.com/arpadlukacs"""" rel=""""noreferrer nofollow"""">twitter</a> ---&gt; <a href=""""http://arpadlukacs.wordpress.com/"""" rel=""""noreferrer nofollow"""">blog</a>","cityoflondon, stpauls, stpaulscathedral, london, skyline, thames, riverthames, mist, england, britain",34.0
46903619435,NGS London Yellow Book Launch 2014,"Broadwater Farm, Tottenham, London N17","ngslondon, ngs, tottenham, broadwaterfarm, londonn17, yellowbook, launchparty",0.0
47767734442,NGS London Yellow Book Launch 2014,"Broadwater Farm, Tottenham, London N17","ngslondon, ngs, tottenham, broadwaterfarm, londonn17, yellowbook, launchparty",0.0
33942628708,NGS London Yellow Book Launch 2014,"Broadwater Farm, Tottenham, London N17","ngslondon, ngs, tottenham, broadwaterfarm, londonn17, yellowbook, launchparty",0.0
33942625718,NGS London Yellow Book Launch 2014,"Broadwater Farm, Tottenham, London N17","ngslondon, ngs, tottenham, broadwaterfarm, londonn17, yellowbook, launchparty",0.0
13295046445,Bank Limited,"BREAKING NEWS
My 806th picture to be viewed over 1,000 times (January 2018). First uploaded March 2014.","bank, ex, cash, point, atm, brick, stone, london, discarded, coke, can, probably",5.0
31900561717,NGS Moleshill House,"Penny Snell's house at The Fairmile, Cobham, Surrey","pennysnell, moleshillhouse, cobham, surrey, ngs, nationalgardenscheme",0.0
31900552857,NGS Moleshill House,"Penny Snell's house at The Fairmile, Cobham, Surrey","pennysnell, moleshillhouse, cobham, surrey, ngs, nationalgardenscheme",0.0
46789720072,NGS Moleshill House,"Penny Snell's house at The Fairmile, Cobham, Surrey","pennysnell, moleshillhouse, cobham, surrey, ngs, nationalgardenscheme",0.0
46789715412,NGS Moleshill House,"Penny Snell's house at The Fairmile, Cobham, Surrey","pennysnell, moleshillhouse, cobham, surrey, ngs, nationalgardenscheme",0.0
39876843663,NGS Moleshill House,"Penny Snell's house at The Fairmile, Cobham, Surrey","pennysnell, moleshillhouse, cobham, surrey, ngs, nationalgardenscheme",0.0
45927422985,NGS Moleshill House,"Penny Snell's house at The Fairmile, Cobham, Surrey","pennysnell, moleshillhouse, cobham, surrey, ngs, nationalgardenscheme",0.0
46789708992,NGS Moleshill House,"Penny Snell's house at The Fairmile, Cobham, Surrey","pennysnell, moleshillhouse, cobham, surrey, ngs, nationalgardenscheme",0.0
46789708392,NGS Moleshill House,"Penny Snell's house at The Fairmile, Cobham, Surrey","pennysnell, moleshillhouse, cobham, surrey, ngs, nationalgardenscheme",0.0
46468746051,Woolwich Arsenal - Danger Building Area,"These buildings were used to produce some type of explosive or part of an explosive at the Woolwich Arsenal. Have a look at this website for more information. 

<a href=""""http://www.royal-arsenal-history.com/royal-arsenal-east---thames.."""" rel=""""noreferrer nofollow"""">www.royal-arsenal-history.com/royal-arsenal-east---thames..</a>. 

These photographs date from May 2014 and I am not sure if the buildings are still there. Looking at a recent Google Earth image (December 2018) all of the undergrowth and trees have been cleared. They are very strongly constructed but had a corrugated iron roof that would easily be blown away in case of an accidental explosion and thus force the blast upwards into the sky. The buildings are surrounded by huge blast walls. The buildings were very hard to get to and required a lot of subterfuge!","london, southeastlondon, plumstead, woolwich, thamesmead, royalarsenal, arsenal, military, history, chemical, industrial, wwii, wwi, war",0.0
45555697865,Woolwich Arsenal - Danger Building Area,"These buildings were used to produce some type of explosive or part of an explosive at the Woolwich Arsenal. Have a look at this website for more information. 

<a href=""""http://www.royal-arsenal-history.com/royal-arsenal-east---thames.."""" rel=""""noreferrer nofollow"""">www.royal-arsenal-history.com/royal-arsenal-east---thames..</a>. 

These photographs date from May 2014 and I am not sure if the buildings are still there. Looking at a recent Google Earth image (December 2018) all of the undergrowth and trees have been cleared. They are very strongly constructed but had a corrugated iron roof that would easily be blown away in case of an accidental explosion and thus force the blast upwards into the sky. The buildings are surrounded by huge blast walls. The buildings were very hard to get to and required a lot of subterfuge!","london, southeastlondon, plumstead, woolwich, thamesmead, royalarsenal, arsenal, military, history, chemical, industrial, wwii, wwi, war",0.0
44651713790,Woolwich Arsenal - Danger Building Area,"These buildings were used to produce some type of explosive or part of an explosive at the Woolwich Arsenal. Have a look at this website for more information.
 

<a href=""""http://www.royal-arsenal-history.com/royal-arsenal-east---thames.."""" rel=""""noreferrer nofollow"""">www.royal-arsenal-history.com/royal-arsenal-east---thames..</a>.
 

These photographs date from May 2014 and I am not sure if the buildings are still there. Looking at a recent Google Earth image (December 2018) all of the undergrowth and trees have been cleared. They are very strongly constructed but had a corrugated iron roof that would easily be blown away in case of an accidental explosion and thus force the blast upwards into the sky. The buildings are surrounded by huge blast walls. The buildings were very hard to get to and required a lot of subterfuge!","london, southeastlondon, plumstead, woolwich, se18, military, royalarsenal, arms, chemical, industry, industrial, history, thamesmead, war, wwii, wwi",0.0
44651713560,Woolwich Arsenal - Danger Building Area,"These buildings were used to produce some type of explosive or part of an explosive at the Woolwich Arsenal. Have a look at this website for more information. 

<a href=""""http://www.royal-arsenal-history.com/royal-arsenal-east---thames.."""" rel=""""noreferrer nofollow"""">www.royal-arsenal-history.com/royal-arsenal-east---thames..</a>. 

These photographs date from May 2014 and I am not sure if the buildings are still there. Looking at a recent Google Earth image (December 2018) all of the undergrowth and trees have been cleared. They are very strongly constructed but had a corrugated iron roof that would easily be blown away in case of an accidental explosion and thus force the blast upwards into the sky. The buildings are surrounded by huge blast walls. The buildings were very hard to get to and required a lot of subterfuge!","london, southeastlondon, plumstead, woolwich, se18, military, royalarsenal, arms, chemical, industry, industrial, history, thamesmead, war, wwii, wwi",0.0
45745125494,Woolwich Arsenal - Danger Building Area,"These buildings were used to produce some type of explosive or part of an explosive at the Woolwich Arsenal. Have a look at this website for more information.

 

<a href=""""http://www.royal-arsenal-history.com/royal-arsenal-east---thames.."""" rel=""""noreferrer nofollow"""">www.royal-arsenal-history.com/royal-arsenal-east---thames..</a>.

 

These photographs date from May 2014 and I am not sure if the buildings are still there. Looking at a recent Google Earth image (December 2018) all of the undergrowth and trees have been cleared. They are very strongly constructed but had a corrugated iron roof that would easily be blown away in case of an accidental explosion and thus force the blast upwards into the sky. The buildings are surrounded by huge blast walls. The buildings were very hard to get to and required a lot of subterfuge!","london, southeastlondon, plumstead, woolwich, se18, military, royalarsenal, arms, chemical, industry, industrial, history, thamesmead, war, wwii, wwi",0.0
46417473392,Woolwich Arsenal Danger Building Area,"These buildings were used to produce some type of explosive or part of an explosive at the Woolwich Arsenal. Have a look at this website for more information.
 

<a href=""""http://www.royal-arsenal-history.com/royal-arsenal-east---thames.."""" rel=""""noreferrer nofollow"""">www.royal-arsenal-history.com/royal-arsenal-east---thames..</a>.
 

These photographs date from May 2014 and I am not sure if the buildings are still there. Looking at a recent Google Earth image (December 2018) all of the undergrowth and trees have been cleared. They are very strongly constructed but had a corrugated iron roof that would easily be blown away in case of an accidental explosion and thus force the blast upwards into the sky. The buildings are surrounded by huge blast walls. The buildings were very hard to get to and required a lot of subterfuge!","southeastlondon, london, se18, plumstead, woolwich, thamesmead, military, industry, industrial, chemical, war, royalarsenal, arms",0.0
46417473292,Woolwich Arsenal - Danger Building Area,"These buildings were used to produce some type of explosive or part of an explosive at the Woolwich Arsenal. Have a look at this website for more information.

 

<a href=""""http://www.royal-arsenal-history.com/royal-arsenal-east---thames.."""" rel=""""noreferrer nofollow"""">www.royal-arsenal-history.com/royal-arsenal-east---thames..</a>.

 

These photographs date from May 2014 and I am not sure if the buildings are still there. Looking at a recent Google Earth image (December 2018) all of the undergrowth and trees have been cleared. They are very strongly constructed but had a corrugated iron roof that would easily be blown away in case of an accidental explosion and thus force the blast upwards into the sky. The buildings are surrounded by huge blast walls. The buildings were very hard to get to and required a lot of subterfuge!","southeastlondon, london, se18, plumstead, woolwich, thamesmead, military, industry, industrial, chemical, war, royalarsenal, arms",0.0
45555447135,Woolwich Arsenal Danger Building Area,"These buildings were used to produce some type of explosive or part of an explosive at the Woolwich Arsenal. Have a look at this website for more information. 

<a href=""""http://www.royal-arsenal-history.com/royal-arsenal-east---thames.."""" rel=""""noreferrer nofollow"""">www.royal-arsenal-history.com/royal-arsenal-east---thames..</a>. 

These photographs date from May 2014 and I am not sure if the buildings are still there. Looking at a recent Google Earth image (December 2018) all of the undergrowth and trees have been cleared. They are very strongly constructed but had a corrugated iron roof that would easily be blown away in case of an accidental explosion and thus force the blast upwards into the sky. The buildings are surrounded by huge blast walls. The buildings were very hard to get to and required a lot of subterfuge!","southeastlondon, london, se18, plumstead, woolwich, thamesmead, military, industry, industrial, chemical, war, royalarsenal, arms",0.0
31488720817,The Lord Herbert,"Seen in Plumstead, January 2014.","pub, public, house, brewing, beer, london, plumstead, lordherbert, se18",0.0
45373939065,Four Minutes Along the Thames,"An ultralong exposure along the banks of the River Thames, looking across towards St. Paul's from Southwark.","1250mmf3563mzuiko, bw10stopfilter, britain, em5, england, europe, london, longexposure, omd, olympus, stpauls, thames, uk, architecture, bridge, cathedral, church, city, clouds, landscape, river, urban, water, millenniumbridge",61.0
46044416442,Cormorants 3,Cormorants <i>Phalacrocorax carbo</i> Seen in West India Dock.,"cormorants, phalacrocoraxcarbo, west, india, dock",1.0
46094598661,Cormorants 2,Cormorants <i>Phalacrocorax carbo</i> Seen in West India Dock.,"cormorants, phalacrocoraxcarbo, west, india, dock",1.0
31001580007,A6-EDR,Emirates A380 (A6-EDR),"emirates, a380, a6edr, a388, a380800, airbus",11.0
45075515064,City Hall reflected,London,"2014, london, places, building, cityscape, reflection, water",0.0
45750364172,Which is the real bridge?,London,"2014, london, milleniumbridge, places, bridge, building, cityscape, reflection, structure, water",0.0
44887017135,Disembarking the bridge,London,"2014, london, milleniumbridge, places, stpauls, thames, bridge, building, cityscape, reflection, river, structure, water",1.0
44887013885,Modern window cleaning,London,"2014, london, places, building, cityscape, reflection, water, worker",0.0
43983113040,The building opposite,London,"2014, london, places, building, cityscape, reflection, water",0.0
45750347062,Reflected Shard,London,"2014, london, places, shard, building, cityscape, reflection, water",0.0
43983110820,Hidden reflection,London,"2014, london, places, building, cityscape, reflection, water",1.0
44831192895,Greenhouse Petit Fours,The dessert after the dessert - petit fours at the Greenhouse in London.,"glass, chocolate, england, europa, restaurant, table, tisch, praline, unitedkingdom, food, schokolade, petitfours, light, olympusomdem10, london, europe, uk, michelin, gb",9.0
45002631184,Sunglasses? Check!,From the archives - London Fashion Week at Granary Square.,"women, england, europa, people, granarysquare, two, handbag, streetlife, unitedkingdom, panasonicgx7, photographer, sonnenbrille, streetphotography, sunglasses, fashionweek, kingscross, dresses, london, woman, europe, uk, frauen, gb",8.0
44834410294,"Lime Tree Leaves, Russia Dock Woodland, Rotherhithe, London SE16 @ 26 April 2014","If you wish to view the biggest available file size version of this image, please click the “<b>Download This Photo Downward Arrow Button</b>&quot; on the right by scrolling down the screen, then click to select &quot;<b>View All Sizes</b>&quot; at the bottom right of the drop-down list.
 
Please see below the image for further information and related photos that may be available in the “<b>Comments Section</b>”.  

<b>Kam Hong Leung’s ViewBug Photos Website</b> :  <a href=""""https://www.viewbug.com/member/kamhongleung"""" rel=""""noreferrer nofollow"""">www.viewbug.com/member/kamhongleung</a>

<b>Mind’s Eye Photography Project Public Photo Albums</b> :  
 <a href=""""https://www.flickr.com/photos/16999050@N00/albums/"""">www.flickr.com/photos/16999050@N00/albums/</a>

<b>KEW Images Project (“KIP”) Public Photo Albums</b> :   <a href=""""https://www.flickr.com/photos/khl_kew_01/albums"""">www.flickr.com/photos/khl_kew_01/albums</a>

<b>Kam Hong Leung’s Photo Contest Winners &amp; Published Photos</b> :  <a href=""""https://www.flickr.com/photos/16999050@N00/sets/72057594078772057"""">www.flickr.com/photos/16999050@N00/sets/72057594078772057</a>


-----------------------------------------------------------------------
<b>Russia Dock Woodland</b> 
-----------------------------------------------------------------------

Photo Website :   <a href=""""https://www.flickr.com/photos_user.gne?rb=1&amp;path=khl_russiadockwoodland&amp;nsid=&amp;page=&amp;details=1"""">www.flickr.com/photos_user.gne?rb=1&amp;path=khl_russiado...</a>


-----------------------------------------------------------------------
<b> Stave Hill Ecological Park</b> 
-----------------------------------------------------------------------

Photo Website :   <a href=""""https://www.flickr.com/photos/khl__stave_hill_ecology_park_1/"""">www.flickr.com/photos/khl__stave_hill_ecology_park_1/</a>

Website :  <a href=""""http://www.tcv.org.uk/urbanecology/stave-hill-ecological-park"""" rel=""""noreferrer nofollow"""">www.tcv.org.uk/urbanecology/stave-hill-ecological-park</a>


-----------------------------------------------------------------------
<b>Flickr Photo Album Viewer Guide (2-Page)</b> 
-----------------------------------------------------------------------

Page 1 of 2 :   <a href=""""https://www.flickr.com/photos/khl2011/21729294138/"""">www.flickr.com/photos/khl2011/21729294138/</a>
Page 2 of 2 :   <a href=""""https://www.flickr.com/photos/khl2011/21730265539/"""">www.flickr.com/photos/khl2011/21730265539/</a>

This 2-Page Guide gives the step-by-step illustration of how to :
(1)   View a “Flick Photo Album” as an “Automated Photo Slideshow”
(2)   “View” or “Download” a photo in a “Flick Photo Album” in a number of pre-set file sizes
(3)    Add a “Photo” or “Photo Album” to the “Social Media” (e.g. Facebook)
","“beatriceleung”, “kamhongleung”, “leungkamhong”, se16, ‘russiadockwoodland’, btcv, tcv, ‘stavehillecologicalpark’, ‘stavehill’, ‘canadawater’, rotherhithe, ‘surreyquays’, ‘surreydocks’, southwark, london, ‘limetree’, leaf, green, wood, woodland, tree, flora, fauna, wildlife, “londonpark”, park, parkland, ‘greenspace’, conservation, ecology, environment, nature, plant, volunteer, community, neighbourhood, ‘naturalneighbourhood’",0.0
45164206511,1968 Ford Mustang 3.3Litre inline 6 cylinders,"This Mustang has NOT got a V8 engine, but the more economic straight six 3.3Litre.","1968, ford, mustang, inline, 6, cylinders, 33litre",4.0
44159393824,Weeping Angels,Angels at Brompton Cemetery in the rain...,"memorial, friedhof, angels, europa, graveyard, grab, england, rain, statue, cemetery, graves, grabsteine, unitedkingdom, statues, engel, gravestones, london, regen, trees, grabkreuz, monuments, bromptoncemetery, cross, grabmal, europe, uk, angel, gb",32.0
44453450411,Farewell Chef,With Alastair Cook having today announced his retirement from international cricket I dug out this shot of him scoring a boundary off Sri Lanka at Lord's in 2014 - a classic Cook cut for four.,"farewell, chef, alastair, cook, today, announced, retirement, shot, scoring, boundary, off, sri, lanka, england, test, cricket, lords, 2014, classic, cut, four, match",7.0
42482975755,70014 - Acton Main Line (Archive),Taken 14th April 2014,"70014, freightliner, acton, 6m91, cement, cargo, train, uk",11.0
41579080830,92030 - Wandsworth Road (Archive),Taken 11th April 2014,"92030, db, cargo, train, freight, london, uk, class92",19.0
46044415862,Cormorants 1,Cormorants <i>Phalacrocorax carbo</i> Seen in West India Dock.,"cormorants, phalacrocoraxcarbo, west, india, dock",1.0
32115579558,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, colourised, dslr, digitalcamera, digitalslr, incense, orange, pattern, smoke",0.0
32115574638,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, colourised, dslr, digitalcamera, digitalslr, incense, orange, pattern, smoke",0.0
32115574378,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, colourised, dslr, digitalcamera, digitalslr, green, incense, pattern, smoke",0.0
45262188514,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, blue, colourised, dslr, digitalcamera, digitalslr, incense, pattern, smoke",0.0
45262186774,Smoke Plume,"Smoke plume from a burning incense stick. Setup was a black muslin cloth as a backdrop, flashes without modifiers at 1/2 power on either side about 18&quot; away and a third flash at 1/4 power pointed up at the smoke from below. Camera in manual exposure mode at f/18, 1/250 sec and ISO 100 with manual focus hand held. Lights in the room were on, and had no effect on exposure.","e3, olympus, olympuse3, slr, zuiko, zuikodigital, blackbackground, blue, colourised, dslr, digitalcamera, digitalslr, incense, pattern, smoke",0.0
